name,howbig,latitude,longitude,postalCode,city,department,region
Vernaison,c,45.6456478, 4.8132908,69390,Vernaison,Rhône,Rhône-Alpes
Chamelet,c,45.9816414, 4.5069346,69620,Chamelet,Rhône,Rhône-Alpes
Chessy,c,45.885545, 4.6222625,69380,Chessy,Rhône,Rhône-Alpes
Les Flachères,c,45.7774345, 4.7541523,69260,Charbonnières-les-Bains,Rhône,Rhône-Alpes
Saint-Romain-de-Popey,c,45.8616053, 4.5423351,69490,Saint-Romain-de-Popey,Rhône,Rhône-Alpes
Belleville sur Sâone,b,46.111917, 4.729028,69220,Belleville,Rhône,Rhône-Alpes
Albigny - Neuville,b,45.874921, 4.832874,69250,Albigny-sur-Saône,Rhône,Rhône-Alpes
Collonges - Fontaines,c,45.8291102, 4.8466136,69660,Collonges-au-Mont-d'Or,Rhône,Rhône-Alpes
Amplepuis,b,45.970982, 4.326844,69550,Amplepuis,Rhône,Rhône-Alpes
Montbarrey,c,47.0359922, 5.6366081,39380,Montbarrey,Jura,Franche-Comté
Deluz,c,47.2925132, 6.199733,25960,Deluz,Doubs,Franche-Comté
Orchamps,c,47.1500962, 5.659147,39700,Orchamps,Jura,Franche-Comté
Besançon Mouillère,b,47.240372, 6.03391,25000,Besançon,Doubs,Franche-Comté
Besançon Viotte,a,47.247019, 6.022003,25000,Besançon,Doubs,Franche-Comté
Morbier,c,46.5392164, 6.0176446,39400,Morbier,Jura,Franche-Comté
Saint-Laurent-en-Grandvaux,c,46.5747975, 5.9512119,39150,Saint-Laurent-en-Grandvaux,Jura,Franche-Comté
Ruffey,c,47.370587, 5.079358,21200,Ruffey-lès-Echirey,Côte-d'Or,Bourgogne
Pagny,c,47.0462492, 5.2010538,21250,Pagny-le-Château,Côte-d'Or,Bourgogne
Aiserey,c,47.170501, 5.1582447,21110,Aiserey,Côte-d'Or,Bourgogne
Beaune,b,47.023053, 4.848379,21200,Beaune,Côte-d'Or,Bourgogne
Nuits-Saint-Georges,b,47.130545, 4.956204,21700,Nuits-Saint-Georges,Côte-d'Or,Bourgogne
Bretigny - Norges,c,47.390044, 5.1105838,21490,Bretigny,Côte-d'Or,Bourgogne
Châtel-Censoir,c,47.5377695, 3.6350455,89660,Châtel-Censoir,Yonne,Bourgogne
Cercy-la-Tour,c,46.8578816, 3.6452029,58340,Cercy-la-Tour,Nièvre,Bourgogne
Decize,b,46.837362, 3.467274,58300,Decize,Nièvre,Bourgogne
Béard,c,46.8652207, 3.3179944,58160,Béard,Nièvre,Bourgogne
Dompierre Sept Fons,c,46.5263166, 3.6749309,3290,Dompierre-sur-Besbre,Allier,Auvergne
Tracy Sancerre,c,47.3376398, 2.8804164,58150,Tracy-sur-Loire,Nièvre,Bourgogne
Nevers,a,46.987282, 3.150743,58000,Nevers,Nièvre,Bourgogne
Génelard,c,46.5812177, 4.2379965,71420,Génelard,Saône-et-Loire,Bourgogne
Brion - Laizy,c,46.9085776, 4.2069898,71190,Laizy,Saône-et-Loire,Bourgogne
Montchanin,c,46.7592649, 4.4814867,71210,Montchanin,Saône-et-Loire,Bourgogne
Broye,c,46.8619444, 4.2960996,71190,Broye,Saône-et-Loire,Bourgogne
Gien,b,47.699088, 2.636205,45500,Gien,Loiret,Centre
Dordives,c,48.1471796, 2.7628787,45680,Dordives,Loiret,Centre
Bagneaux-sur-Loing,c,48.2304802, 2.7033327,77167,Bagneaux-sur-Loing,Seine-et-Marne,Île-de-France
Mailly-la-Ville,c,47.6041692, 3.6751472,89270,Mailly-la-Ville,Yonne,Bourgogne
Voutenay,c,47.5613477, 3.7803454,89270,Voutenay-sur-Cure,Yonne,Bourgogne
Augy Vaux,c,47.7663393, 3.6111818,89290,Augy,Yonne,Bourgogne
Joigny,b,47.973843, 3.393082,89300,Joigny,Yonne,Bourgogne
Villeneuve-sur-Yonne,c,48.0850129, 3.2869251,89500,Villeneuve-sur-Yonne,Yonne,Bourgogne
Saint-Fargeau,b,48.564549, 2.542493,77310,Saint-Fargeau-Ponthierry,Seine-et-Marne,Île-de-France
La Grande-Paroisse,c,48.3787751, 2.8971614,77130,Grande-Paroisse,Seine-et-Marne,Île-de-France
Bois-le-Roi,b,48.475567, 2.691606,77590,Bois-le-Roi,Seine-et-Marne,Île-de-France
Boussy-Saint-Antoine,b,48.680893, 2.532726,91800,Boussy-Saint-Antoine,Essonne,Île-de-France
Brunoy,b,48.699112, 2.506422,91800,Brunoy,Essonne,Île-de-France
Melun,b,48.527662, 2.655404,77000,Melun,Seine-et-Marne,Île-de-France
Maisse,b,48.39304, 2.39312,91720,Maisse,Essonne,Île-de-France
Le Bras de Fer,b,48.623287, 2.450625,91000,Évry,Essonne,Île-de-France
Évry,b,48.63442, 2.45209,91000,Évry,Essonne,Île-de-France
Saint-Jean-de-Luz - Ciboure,b,43.385838, -1.66122,64500,Saint-Jean-de-Luz,Pyrénées-Atlantiques,Aquitaine
Les Deux Jumeaux,c,43.3699568, -1.7643532,64700,Hendaye,Pyrénées-Atlantiques,Aquitaine
Ossès - Saint-Martin-d'Arrossa,c,43.2352119, -1.3048922,64780,Saint-Martin-d'Arrossa,Pyrénées-Atlantiques,Aquitaine
Cambo-les-Bains,c,43.3656242, -1.3966849,64250,Cambo-les-Bains,Pyrénées-Atlantiques,Aquitaine
Peyrehorade,c,43.5468102, -1.1157577,40300,Peyrehorade,Landes,Aquitaine
Orthez,b,43.484242, -0.76776,64300,Orthez,Pyrénées-Atlantiques,Aquitaine
Le Rouget,c,44.8565391, 2.2355043,15290,Rouget,Cantal,Auvergne
Mont-Dore,c,45.5793192, 2.8047389,63240,Mont-Dore,Puy-de-Dôme,Auvergne
Volvic,c,45.864715, 3.0031455,63530,Volvic,Puy-de-Dôme,Auvergne
Commentry,b,46.295102, 2.739949,3600,Commentry,Allier,Auvergne
La Miouze - Rochefort,c,45.7636525, 2.8276968,63310,Gelles,Puy-de-Dôme,Auvergne
Bellenaves,c,46.199256, 3.0665239,3330,Bellenaves,Allier,Auvergne
Pommevic,c,44.1021631, 0.9333201,82400,Pommevic,Tarn-et-Garonne,Midi-Pyrénées
Naucelle,c,44.1854793, 2.363504,12800,Naucelle,Aveyron,Midi-Pyrénées
Tanus,c,44.1003384, 2.3151214,81190,Tanus,Tarn,Midi-Pyrénées
Marssac-sur-tarn,c,43.9151803, 2.026913,81500,Marssac-sur-Tarn,Tarn,Midi-Pyrénées
Carcassonne,a,43.218029, 2.351824,11000,Carcassonne,Aude,Languedoc-Roussillon
Campagne-sur-Aude,c,42.9169668, 2.2056265,11260,Campagne-sur-Aude,Aude,Languedoc-Roussillon
Castelnaudary,b,43.312292, 1.95039,11400,Castelnaudary,Aude,Languedoc-Roussillon
Salles-Courbatiès,c,44.4751593, 2.0787662,12260,Salles-Courbatiès,Aveyron,Midi-Pyrénées
Bagnac,c,44.6652105, 2.1602503,46270,Bagnac-sur-Célé,Lot,Midi-Pyrénées
Najac,c,44.221802, 1.9761625,12270,Najac,Aveyron,Midi-Pyrénées
Albias,c,44.0919078, 1.4448012,82350,Albias,Tarn-et-Garonne,Midi-Pyrénées
Cransac,c,44.522951, 2.2718666,12110,Cransac,Aveyron,Midi-Pyrénées
Gourdon,c,44.7419445, 1.389237,46300,Gourdon,Lot,Midi-Pyrénées
Lalande Église,c,43.6459862, 1.4286153,31000,Toulouse,Haute-Garonne,Midi-Pyrénées
Lardenne,c,43.5966262, 1.3839252,31000,Toulouse,Haute-Garonne,Midi-Pyrénées
Malause,c,44.0882672, 0.9716854,82200,Malause,Tarn-et-Garonne,Midi-Pyrénées
Baziège,c,43.4535696, 1.6205019,31450,Baziège,Haute-Garonne,Midi-Pyrénées
Castelnau-d'Estrétefonds,b,43.786196, 1.341761,31620,Castelnau-d'Estrétefonds,Haute-Garonne,Midi-Pyrénées
Luzenac - Garanou,c,42.7642849, 1.7531248,9250,Luzenac,Ariège,Midi-Pyrénées
Luchon,c,42.7972746, 0.5964686,31110,Bagnères-de-Luchon,Haute-Garonne,Midi-Pyrénées
Lestelle,c,43.1188355, 0.9132139,31360,Lestelle-de-Saint-Martory,Haute-Garonne,Midi-Pyrénées
Longages - Noé,c,43.3563239, 1.2519529,31410,Longages,Haute-Garonne,Midi-Pyrénées
Le Fauga,c,43.4043288, 1.2827183,31410,Fauga,Haute-Garonne,Midi-Pyrénées
Limoux Flassian,c,43.0684511, 2.2182832,11300,Limoux,Aude,Languedoc-Roussillon
Aubusson,c,45.9596691, 2.1617231,23200,Aubusson,Creuse,Limousin
Lavaufranche,c,46.3212869, 2.2700972,23600,Lavaufranche,Creuse,Limousin
Guéret,c,46.1741863, 1.8793855,23000,Guéret,Creuse,Limousin
Chabenet,c,46.6265259, 1.5076773,36800,Pont-Chrétien-Chabenet,Indre,Centre
Luant,c,46.7357683, 1.5901964,36350,Luant,Indre,Centre
Sainte-Lizaigne,c,47.002251, 2.0298004,36260,Sainte-Lizaigne,Indre,Centre
Les Eyzies,c,44.9411916, 1.0081942,24620,Eyzies-de-Tayac-Sireuil,Dordogne,Aquitaine
Thenon,c,45.1601857, 1.0686905,24210,Thenon,Dordogne,Aquitaine
Valleiry,c,46.1092875, 5.96735,74520,Valleiry,Haute-Savoie,Rhône-Alpes
Saint-Rambert-en-Bugey,c,45.9473397, 5.438622,1230,Saint-Rambert-en-Bugey,Ain,Rhône-Alpes
Molinges,c,46.3570706, 5.7682135,39360,Molinges,Jura,Franche-Comté
Bellignat,c,46.2381265, 5.6298849,1810,Bellignat,Ain,Rhône-Alpes
Cize - Bolozon,c,46.2134803, 5.4540677,1250,Bolozon,Ain,Rhône-Alpes
Pont-d'Ain,c,46.053961, 5.3343285,1160,Pont-d'Ain,Ain,Rhône-Alpes
Landry,c,45.5741713, 6.7338182,73210,Landry,Savoie,Rhône-Alpes
Aime - La Plagne,b,45.5544, 6.648646,73210,Aime,Savoie,Rhône-Alpes
Aiguebelette-le-Lac,c,45.5363048, 5.8131468,73610,Aiguebelette-le-Lac,Savoie,Rhône-Alpes
Darsac,c,45.14211, 3.7365537,43270,Vernassal,Haute-Loire,Auvergne
Langogne,c,44.732776, 3.8573047,48300,Langogne,Lozère,Languedoc-Roussillon
Arvant,c,45.3653797, 3.3106747,43360,Bournoncle-Saint-Pierre,Haute-Loire,Auvergne
Montrond-les-Bains,b,45.644429, 4.248814,42210,Montrond-les-Bains,Loire,Rhône-Alpes
Balbigny,b,45.817858, 4.187443,42510,Balbigny,Loire,Rhône-Alpes
Roanne,b,46.039383, 4.063207,42300,Roanne,Loire,Rhône-Alpes
Montbrison,b,45.604454, 4.078282,42600,Montbrison,Loire,Rhône-Alpes
Saint-Romain-le-Puy,c,45.5545543, 4.1208275,42610,Saint-Romain-le-Puy,Loire,Rhône-Alpes
Veauche - Saint-Galmier,b,45.565928, 4.293438,42340,Veauche,Loire,Rhône-Alpes
Saint-Étienne Châteaucreux,a,45.443366, 4.399722,42000,Saint-Étienne,Loire,Rhône-Alpes
Polliat,c,46.24464, 5.1238268,1310,Polliat,Ain,Rhône-Alpes
Vonnas,c,46.2272852, 4.9916677,1540,Vonnas,Ain,Rhône-Alpes
Pont-de-Veyle,c,46.2679114, 4.8930347,1290,Pont-de-Veyle,Ain,Rhône-Alpes
Mâcon Loché TGV,a,46.282884, 4.778876,71000,Mâcon,Saône-et-Loire,Bourgogne
Chalon-sur-Saône,a,46.781612, 4.843454,71100,Chalon-sur-Saône,Saône-et-Loire,Bourgogne
Saint-Marcel en Dombes,c,45.9503701, 4.9775148,1390,Saint-Marcel,Ain,Rhône-Alpes
Sathonay - Rillieux,b,45.820264, 4.875315,69580,Rillieux-la-Pape,Rhône,Rhône-Alpes
Saint-Maurice-de-Beynost,b,45.827421, 4.976986,1700,Saint-Maurice-de-Beynost,Ain,Rhône-Alpes
Saint-Clair - Les Roches,b,45.450392, 4.769707,38370,Saint-Clair-du-Rhône,Isère,Rhône-Alpes
Vienne,b,45.521207, 4.874211,38200,Vienne,Isère,Rhône-Alpes
Oullins,c,45.7166261, 4.8135793,69600,Oullins,Rhône,Rhône-Alpes
Bois-d'Oingt - Légny,c,45.9065839, 4.575043,69620,Légny,Rhône,Rhône-Alpes
Civrieux-d'Azergues,c,45.8591831, 4.7182413,69380,Civrieux-d'Azergues,Rhône,Rhône-Alpes
Dommartin - Lissieu,c,45.8397811, 4.7344831,69380,Dommartin,Rhône,Rhône-Alpes
Pontcharra - Saint-Forgeux,c,45.8714911, 4.4927781,69490,Pontcharra-sur-Turdine,Rhône,Rhône-Alpes
L'Arbresle,b,45.833299, 4.618319,69210,Arbresle,Rhône,Rhône-Alpes
Lyon Saint-Paul,b,45.76601, 4.827057,69005,Lyon,Rhône,Rhône-Alpes
Le Valdahon Camp Militaire,c,47.1510452, 6.3148621,25800,Valdahon,Doubs,Franche-Comté
Novillars,c,47.2839618, 6.1327011,25220,Novillars,Doubs,Franche-Comté
Roche-lez-Beaupré,c,47.2762881, 6.1109651,25220,Roche-lez-Beaupré,Doubs,Franche-Comté
Ranchot,c,47.1525633, 5.7246607,39700,Ranchot,Jura,Franche-Comté
Cousance,c,46.5353569, 5.3868216,39190,Cousance,Jura,Franche-Comté
Saint-Lothain,c,46.8231806, 5.6439849,39230,Saint-Lothain,Jura,Franche-Comté
Champagnole,c,46.7492981, 5.9100314,39300,Champagnole,Jura,Franche-Comté
La Rivière,c,46.8701507, 6.2133331,25560,Rivière-Drugeon,Doubs,Franche-Comté
Gemeaux,c,47.478542, 5.1293074,21120,Gemeaux,Côte-d'Or,Bourgogne
Corgoloin,c,47.0841982, 4.9171231,21700,Corgoloin,Côte-d'Or,Bourgogne
Auxonne,b,47.192663, 5.37737,21130,Auxonne,Côte-d'Or,Bourgogne
Montbard,b,47.618747, 4.33616,21500,Montbard,Côte-d'Or,Bourgogne
Ouges,c,47.2559157, 5.0727895,21600,Ouges,Côte-d'Or,Bourgogne
Ecole-Valentin,c,47.2749834, 5.9944745,25480,École-Valentin,Doubs,Franche-Comté
Clamecy,c,47.4666984, 3.5207672,58500,Clamecy,Nièvre,Bourgogne
Moulins sur Allier,a,46.561346, 3.338842,3000,Moulins,Allier,Auvergne
La Charité-sur-Loire,b,47.179914, 3.023883,58400,Charité-sur-Loire,Nièvre,Bourgogne
Pouilly-sur-Loire,c,47.2821696, 2.9660634,58150,Pouilly-sur-Loire,Nièvre,Bourgogne
Briare,c,47.6464312, 2.7337154,45250,Briare,Loiret,Centre
Gilly-sur-Loire,c,46.5370137, 3.7821607,71160,Gilly-sur-Loire,Saône-et-Loire,Bourgogne
La Clayette - Baudemont,c,46.2881469, 4.2984195,71800,Clayette,Saône-et-Loire,Bourgogne
Digoin,c,46.4851604, 3.9876537,71160,Digoin,Saône-et-Loire,Bourgogne
Paray-le-Monial,b,46.447312, 4.113744,71600,Paray-le-Monial,Saône-et-Loire,Bourgogne
Galuzot,c,46.6421069, 4.3300578,71230,Saint-Vallier,Saône-et-Loire,Bourgogne
Saint-Léger-sur-Dheune,c,46.8484526, 4.6286039,71510,Saint-Léger-sur-Dheune,Saône-et-Loire,Bourgogne
Les Perrières,c,47.0055213, 3.1467144,58640,Varennes-Vauzelles,Nièvre,Bourgogne
Garchizy,c,47.0429987, 3.0858769,58600,Garchizy,Nièvre,Bourgogne
La Marche,c,47.1396975, 3.0395468,58400,Marche,Nièvre,Bourgogne
Paris Gare de Lyon,a b,48.844888, 2.37352,75012,Paris,Paris,Île-de-France
Souppes - Château-Landon,b,48.181907, 2.734971,77460,Souppes-sur-Loing,Seine-et-Marne,Île-de-France
Montigny-sur-Loing,b,48.33661, 2.738561,77690,Montigny-sur-Loing,Seine-et-Marne,Île-de-France
Vincelles,c,47.7042304, 3.6284728,89290,Vincelles,Yonne,Bourgogne
Auxerre Saint-Gervais,b,47.797645, 3.58514,89000,Auxerre,Yonne,Bourgogne
Saint-Julien-du-Sault,c,48.0269195, 3.302688,89330,Saint-Julien-du-Sault,Yonne,Bourgogne
Pont-sur-Yonne,b,48.286287, 3.201463,89140,Pont-sur-Yonne,Yonne,Bourgogne
Champigny,c,48.3237418, 3.1305718,89340,Champigny,Yonne,Bourgogne
Ponthierry - Pringy,b,48.534933, 2.54459,77310,Saint-Fargeau-Ponthierry,Seine-et-Marne,Île-de-France
Fontaine-le-Port,c,48.4871358, 2.7514043,77590,Fontaine-le-Port,Seine-et-Marne,Île-de-France
Moret - Veneux-les-Sablons,b,48.37838, 2.79941,77250,Veneux-les-Sablons,Seine-et-Marne,Île-de-France
Le Mée,b,48.540086, 2.624116,77350,Mée-sur-Seine,Seine-et-Marne,Île-de-France
Lieusaint - Moissy,b,48.628305, 2.568935,77127,Moissy-Cramayel,Seine-et-Marne,Île-de-France
Villabé,b,48.592637, 2.461572,91100,Villabé,Essonne,Île-de-France
Boutigny,b,48.43495, 2.37636,91820,Boutigny-sur-Essonne,Essonne,Île-de-France
Évry - Courcouronnes,b,48.625507, 2.428581,91000,Évry,Essonne,Île-de-France
Orangis Bois de l'Épine,b,48.63626, 2.407736,91130,Ris-Orangis,Essonne,Île-de-France
Bidarray Pont Noblia,c,43.2682991, -1.3453233,64780,Bidarray,Pyrénées-Atlantiques,Aquitaine
Louhossoa,c,43.3057578, -1.3624626,64250,Louhossoa,Pyrénées-Atlantiques,Aquitaine
Villefranque,c,43.4313998, -1.4564514,64990,Villefranque,Pyrénées-Atlantiques,Aquitaine
Saubusse,c,43.6603331, -1.1901703,40180,Saubusse,Landes,Aquitaine
Morcenx,b,44.033565, -0.90864,40110,Morcenx,Landes,Aquitaine
Ogeu-les-Bains,c,43.153939, -0.5076467,64680,Ogeu-les-Bains,Pyrénées-Atlantiques,Aquitaine
Saint-Pé-de-Bigorre,c,43.1015768, -0.1619763,65270,Saint-Pé-de-Bigorre,Hautes-Pyrénées,Midi-Pyrénées
Tournay,c,43.1836066, 0.2389703,65190,Tournay,Hautes-Pyrénées,Midi-Pyrénées
Capvern,c,43.1033454, 0.3296393,65130,Capvern,Hautes-Pyrénées,Midi-Pyrénées
Lannemezan,b,43.114273, 0.387367,65300,Lannemezan,Hautes-Pyrénées,Midi-Pyrénées
Le Lioran,c,45.0905458, 2.7533365,15300,Laveissière,Cantal,Auvergne
Vic-sur-Cère,c,44.975877, 2.6316644,15800,Vic-sur-Cère,Cantal,Auvergne
Boisset,c,44.786038, 2.2497669,15600,Boisset,Cantal,Auvergne
Maurs,c,44.7061543, 2.1995656,15400,Maurs,Cantal,Auvergne
Lacapelle-Viescamp,c,44.9202424, 2.2654689,15150,Lacapelle-Viescamp,Cantal,Auvergne
Ytrac,c,44.9106891, 2.3644474,15130,Ytrac,Cantal,Auvergne
Le Vauriat,c,45.8337747, 2.9084747,63230,Saint-Ours,Puy-de-Dôme,Auvergne
Vallon-en-Sully,c,46.5363284, 2.6107538,3190,Hérisson,Allier,Auvergne
Pontgibaud,c,45.8210001,2.8458031,63230,Pontgibaud,Puy-de-Dôme,Auvergne
Lamure-sur-Azergues,c,46.0610834, 4.4921137,69870,Lamure-sur-Azergues,Rhône,Rhône-Alpes
Châtillon d'Azergues,c,45.8751815, 4.6451164,69380,Châtillon,Rhône,Rhône-Alpes
Charbonnières-les-Bains,b,45.782142, 4.735912,69260,Charbonnières-les-Bains,Rhône,Rhône-Alpes
Dardilly les Mouilles,c,45.7967409, 4.7600288,69570,Dardilly,Rhône,Rhône-Alpes
Tarare,b,45.889921, 4.439208,69170,Tarare,Rhône,Rhône-Alpes
Saint-Georges-de-Reneins,c,46.0621952, 4.7188908,69830,Saint-Georges-de-Reneins,Rhône,Rhône-Alpes
Anse,b,45.939304, 4.719807,69480,Anse,Rhône,Rhône-Alpes
Régny,c,45.987705, 4.2150753,42630,Régny,Loire,Rhône-Alpes
Saint-Victor - Thizy,c,46.0024781, 4.2810245,42630,Saint-Victor-sur-Rhins,Loire,Rhône-Alpes
Arc-et-Senans,c,47.0303516, 5.7767843,25610,Arc-et-Senans,Doubs,Franche-Comté
Mouchard,b,46.976911, 5.799644,39330,Mouchard,Jura,Franche-Comté
Étalans,c,47.155884, 6.2706173,25580,Étalans,Doubs,Franche-Comté
L'Hôpital-du-Grosbois,c,47.1691016, 6.2130861,25620,Hôpital-du-Grosbois,Doubs,Franche-Comté
Baume-les-Dames,b,47.353937, 6.359603,25110,Baume-les-Dames,Doubs,Franche-Comté
Laissey,c,47.298723, 6.23304,25820,Laissey,Doubs,Franche-Comté
Lons-le-Saunier,b,46.66858, 5.551108,39000,Lons-le-Saunier,Jura,Franche-Comté
Domblans - Voiteur,c,46.7627809, 5.5977462,39210,Domblans,Jura,Franche-Comté
Arbois,c,46.912509, 5.7648273,39600,Arbois,Jura,Franche-Comté
Liesle,c,47.0587683, 5.8208121,25440,Liesle,Doubs,Franche-Comté
Morez,c,46.5262166, 6.023578,39400,Morez,Jura,Franche-Comté
La Chaumusse - Fort-du-Plasne,c,46.6048753, 5.9613342,39150,Chaumusse,Jura,Franche-Comté
Sainte-Colombe,c,46.879207, 6.2659748,25300,Sainte-Colombe,Doubs,Franche-Comté
Frasne,b,46.857596, 6.157767,25560,Frasne,Doubs,Franche-Comté
Is-sur-Tille,b,47.520454, 5.129481,21120,Is-sur-Tille,Côte-d'Or,Bourgogne
Seurre,c,46.9964114, 5.1513121,21250,Seurre,Côte-d'Or,Bourgogne
Saint-Jean-de-Losne,c,47.0997302, 5.2441226,21170,Saint-Jean-de-Losne,Côte-d'Or,Bourgogne
Brazey-en-Plaine,c,47.1314549, 5.2121276,21470,Brazey-en-Plaine,Côte-d'Or,Bourgogne
Santenay les Bains,c,46.9106752, 4.7017523,21590,Santenay,Côte-d'Or,Bourgogne
Chagny,b,46.907269, 4.749682,71150,Chagny,Saône-et-Loire,Bourgogne
Vougeot - Gilly-lès-Cîteaux,c,47.1755556, 4.9715685,21640,Gilly-lès-Cîteaux,Côte-d'Or,Bourgogne
Gevrey-Chambertin,c,47.2274694, 4.999058,21220,Gevrey-Chambertin,Côte-d'Or,Bourgogne
Dole,b,47.096084, 5.488105,39100,Dole,Jura,Franche-Comté
Villers-les-Pots,c,47.2066023, 5.3478716,21130,Villers-les-Pots,Côte-d'Or,Bourgogne
Collonges,c,47.2212533, 5.2653478,21110,Collonges-lès-Premières,Côte-d'Or,Bourgogne
Genlis,b,47.244579, 5.223406,21110,Genlis,Côte-d'Or,Bourgogne
Thenissey,c,47.4947945, 4.6221929,21150,Thenissey,Côte-d'Or,Bourgogne
Mâlain,c,47.3270025, 4.8105362,21410,Mâlain,Côte-d'Or,Bourgogne
Chaugey,c,47.0872036, 5.2551914,21170,Chaugey,Côte-d'Or,Bourgogne
Coulanges-sur-Yonne,c,47.5270546, 3.5472388,89480,Coulanges-sur-Yonne,Yonne,Bourgogne
Flez-Cuzy - Tannay,c,47.3630583, 3.6149926,58190,Tannay,Nièvre,Bourgogne
Imphy,c,46.9333537, 3.2597113,58160,Imphy,Nièvre,Bourgogne
Chantenay-Saint-Imbert,c,46.7283203, 3.1720842,58240,Chantenay-Saint-Imbert,Nièvre,Bourgogne
Fourchambault,c,47.0189684, 3.0873673,58600,Fourchambault,Nièvre,Bourgogne
Mesves - Bulcy,c,47.2420755, 3.0065175,58400,Mesves-sur-Loire,Nièvre,Bourgogne
Saint-Symphorien-de-Marmagne,c,46.8442215, 4.3377542,71710,Saint-Symphorien-de-Marmagne,Saône-et-Loire,Bourgogne
Mesvres,c,46.862799, 4.2449659,71190,Mesvres,Saône-et-Loire,Bourgogne
Vauzelles,c,47.0013565, 3.1342094,58640,Varennes-Vauzelles,Nièvre,Bourgogne
Nemours - Saint-Pierre,b,48.267884, 2.685754,77140,Saint-Pierre-lès-Nemours,Seine-et-Marne,Île-de-France
Bourron-Marlotte - Grez,c,48.3326884, 2.6924552,77780,Bourron-Marlotte,Seine-et-Marne,Île-de-France
Arcy-sur-Cure,c,47.6008461, 3.7668885,89270,Arcy-sur-Cure,Yonne,Bourgogne
Vermenton,c,47.6605943, 3.7320212,89270,Vermenton,Yonne,Bourgogne
Chemilly - Appoigny,c,47.8972366, 3.5543936,89250,Chemilly-sur-Yonne,Yonne,Bourgogne
Étigny - Véron,c,48.1386835, 3.2904186,89510,Étigny,Yonne,Bourgogne
Sens,b,48.197856, 3.267833,89100,Sens,Yonne,Bourgogne
Boissise-le-Roi,b,48.529319, 2.572953,77310,Boissise-le-Roi,Seine-et-Marne,Île-de-France
Livry-sur-Seine,c,48.5104579, 2.6788796,77000,Livry-sur-Seine,Seine-et-Marne,Île-de-France
Combs-la-Ville - Quincy,b,48.667179, 2.547798,77380,Combs-la-Ville,Seine-et-Marne,Île-de-France
Villeneuve-Saint-Georges,b,48.730113, 2.446011,94190,Villeneuve-Saint-Georges,Val-de-Marne,Île-de-France
Villeneuve Triage,b,48.745198, 2.438192,94190,Villeneuve-Saint-Georges,Val-de-Marne,Île-de-France
Le Coudray-Montceaux,c,48.5661679, 2.4924649,91830,Coudray-Montceaux,Essonne,Île-de-France
Le Plessis Chenet,c,48.5735652, 2.479586,91830,Coudray-Montceaux,Essonne,Île-de-France
Essonnes Robinson,b,48.606095, 2.463701,91100,Corbeil-Essonnes,Essonne,Île-de-France
La Ferté-Alais,b,48.484876, 2.35161,91590,Ferté-Alais,Essonne,Île-de-France
Moulin Galant,b,48.58626, 2.47332,91100,Corbeil-Essonnes,Essonne,Île-de-France
Ris-Orangis,b,48.659442, 2.41442,91130,Ris-Orangis,Essonne,Île-de-France
Vigneux-sur-Seine,b,48.70816, 2.41446,91270,Vigneux-sur-Seine,Essonne,Île-de-France
Maisons-Alfort - Alfortville,b,48.802071, 2.426977,94700,Alfortville,Val-de-Marne,Île-de-France
Saint-Jean-Pied-de-Port,c,43.1679394, -1.2380129,64220,Saint-Jean-Pied-de-Port,Pyrénées-Atlantiques,Aquitaine
Halsou - Larressore,c,43.3781301, -1.4279003,64480,Halsou,Pyrénées-Atlantiques,Aquitaine
Ustaritz,c,43.4048083, -1.4489654,64480,Ustaritz,Pyrénées-Atlantiques,Aquitaine
Boucau,c,43.5234217, -1.4905872,64340,Boucau,Pyrénées-Atlantiques,Aquitaine
Bayonne,a,43.496801, -1.470306,64100,Bayonne,Pyrénées-Atlantiques,Aquitaine
Puyoô,c,43.5245425, -0.9108149,64270,Puyoô,Pyrénées-Atlantiques,Aquitaine
Saint-Martin-d'Oney,c,43.9301115, -0.6516933,40090,Saint-Martin-d'Oney,Landes,Aquitaine
Ygos,c,43.9781851, -0.7361528,40100,Ygos-Saint-Saturnin,Landes,Aquitaine
Arengosse,c,44.0069764, -0.8093835,40110,Arengosse,Landes,Aquitaine
Lourdes,a,43.10037, -0.042174,65100,Lourdes,Hautes-Pyrénées,Midi-Pyrénées
Ossun,c,43.1833684, -0.0214839,65380,Ossun,Hautes-Pyrénées,Midi-Pyrénées
Mont-de-Marsan,b,43.884898, -0.50466,40000,Mont-de-Marsan,Landes,Aquitaine
Neussargues,c,45.1253044, 2.9791866,15170,Neussargues-Moissac,Cantal,Auvergne
Eygurande - Merlines,c,45.6453146, 2.4610021,19340,Merlines,Corrèze,Limousin
Montluçon,b,46.338101, 2.596159,3100,Montluçon,Allier,Auvergne
Avignonet,c,43.3638769, 1.7872687,31290,Avignonet-Lauragais,Haute-Garonne,Midi-Pyrénées
Luc-Primaube,c,44.2913982, 2.5544751,12450,Luc-la-Primaube,Aveyron,Midi-Pyrénées
Baraqueville Carcenac Peyralès,c,44.2704368, 2.4275453,12160,Baraqueville,Aveyron,Midi-Pyrénées
Carmaux,b,44.048782, 2.152401,81400,Carmaux,Tarn,Midi-Pyrénées
Mazamet,c,43.4977847, 2.3747346,81200,Mazamet,Tarn,Midi-Pyrénées
Montastruc-la-Conseillère,b,43.715985, 1.5979,31380,Montastruc-la-Conseillère,Haute-Garonne,Midi-Pyrénées
